Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Topic
South,Rijal Alma,hotel,lodging,Capital O 315 Ramz Abha Hotel,3.2,"Please bring your flip-flops, extra tissue, and bath towel (extra) if you're staying more than 2 persons in 1 room and extra cup/mug/tumbler. Overall, the stay was okay. The facility is kind of old building already, I judged it by look of the interior(e.g toilet) and there's the smell of old room or building. While the attendants, was good and prompt to your requests. So if you're just gonna stay in the hotel to sleep only for the night during trip is okay. But if you're planning to relax and have a stress-free staycation, better plan for another hotel 🏨.",en,"please bring your flip-flops, extra tissue, and bath towel (extra) if you're staying more than 2 persons in 1 room and extra cup/mug/tumbler. overall, the stay was okay. the facility is kind of old building already, i judged it by look of the interior(e.g toilet) and there's the smell of old room or building. while the attendants, was good and prompt to your requests. so if you're just gonna stay in the hotel to sleep only for the night during trip is okay. but if you're planning to relax and have a stress-free staycation, better plan for another hotel 🏨.",0.0,0.717,0.283,0.9451,positive,3
South,Rijal Alma,hotel,lodging,Capital O 315 Ramz Abha Hotel,3.2,"this is an excellent place for a reasonable price.
they accommodated my early check-in and late check-out.
reception service 5/5. Mr Khaled from reception upgraded my reservation for free, such a gentleman.
they have own parking lot.",en,"this is an excellent place for a reasonable price.
they accommodated my early check-in and late check-out.
reception service 5/5. mr khaled from reception upgraded my reservation for free, such a gentleman.
they have own parking lot.",0.0,0.72,0.28,0.7906,positive,1
South,Rijal Alma,hotel,lodging,Capital O 315 Ramz Abha Hotel,3.2,"Good stay. Prices were high as it was Eid holidays. The location is excellent, hotel is neat and clean and near to main city. The only issue they don’t do daily housekeeping , you have to ask them to do the housekeeping.",en,"good stay. prices were high as it was eid holidays. the location is excellent, hotel is neat and clean and near to main city. the only issue they don’t do daily housekeeping , you have to ask them to do the housekeeping.",0.0,0.484,0.516,0.9313,positive,1
South,Rijal Alma,hotel,lodging,فندق نسيم تهامة,3.1,very clean and top 5 hotel,en,very clean and top 5 hotel,0.0,0.182,0.818,0.5423,positive,1
South,Rijal Alma,hotel,lodging,فندق نسيم تهامة,3.1,"Poorly managed, but still is an option within the price range",en,"poorly managed, but still is an option within the price range",0.0,1.0,0.0,0.0,neutral,1
South,Rijal Alma,hotel,lodging,فندق نسيم تهامة,3.1,Good place to spend couple weeks in Nahail,en,good place to spend couple weeks in nahail,0.0,0.633,0.367,0.4404,positive,1
South,Rijal Alma,hotel,lodging,فندق نسيم تهامة,3.1,Good hotel for bachelors,en,good hotel for bachelors,0.0,0.408,0.592,0.4404,positive,3
South,Rijal Alma,hotel,lodging,فندق نسيم تهامة,3.1,"It is clean, has a lively location, and services are available around it, including markets, restaurants, and sweets shops, but the bathrooms, you are welcome, do not have an outside dial or an outside key, and they also do not respond quickly to the phone and television. The remote control is completely out of batteries.",en-US,"it is clean, has a lively location, and services are available around it, including markets, restaurants, and sweets shops, but the bathrooms, you are welcome, do not have an outside dial or an outside key, and they also do not respond quickly to the phone and television. the remote control is completely out of batteries.",0.0,0.651,0.349,0.8957,positive,3
South,Rijal Alma,hotel,lodging,قصر المنتدى للشقق الفندقية,2.4,"Its a good hotel. We booked it through booking.com and found the reasonable rate (219 riyals per night) for 2 bedroom, 1 TV lounge, 1 bathroom and 1 mini kitchen.",en,"its a good hotel. we booked it through booking.com and found the reasonable rate (219 riyals per night) for 2 bedroom, 1 tv lounge, 1 bathroom and 1 mini kitchen.",0.0,0.838,0.162,0.4404,positive,1
South,Rijal Alma,hotel,lodging,قصر المنتدى للشقق الفندقية,2.4,"The rooms are bad, the furniture is old and damaged, the TV is bad, the wifi quality is bad, the price is higher of hotel service, I advise you don't  waste your money in this hotel also no deserved 1 star",en,"the rooms are bad, the furniture is old and damaged, the tv is bad, the wifi quality is bad, the price is higher of hotel service, i advise you don't  waste your money in this hotel also no deserved 1 star",0.409,0.519,0.071,-0.9015,negative,4
South,Rijal Alma,hotel,lodging,قصر المنتدى للشقق الفندقية,2.4,One of the worst experiences I had with hotels. Very outdated and needs maintenance everywhere.,en,one of the worst experiences i had with hotels. very outdated and needs maintenance everywhere.,0.369,0.631,0.0,-0.6249,negative,0
South,Rijal Alma,hotel,lodging,قصر المنتدى للشقق الفندقية,2.4,Room smels so bad but it's ok and not the best,en,room smels so bad but it's ok and not the best,0.294,0.168,0.538,0.4404,positive,0
South,Rijal Alma,hotel,lodging,قصر المنتدى للشقق الفندقية,2.4,Good,en,good,0.0,0.0,1.0,0.4404,positive,3
South,Rijal Alma,hotel,lodging,فندق برج العرب,3.2,"Very bad service
Don’t even have soap in washrooms
Dirty sofas and bed sheets
Waste of money",en,"very bad service
don’t even have soap in washrooms
dirty sofas and bed sheets
waste of money",0.535,0.465,0.0,-0.8481,negative,4
South,Rijal Alma,hotel,lodging,فندق برج العرب,3.2,I didn't visit him,en-US,i didn't visit him,0.0,1.0,0.0,0.0,neutral,2
South,Rijal Alma,hotel,lodging,فندق برج العرب,3.2,"Old, clean and reasonably priced
There is a 5G internet network for every apartment
There is a laundry and a supermarket
Qasr Al-Midiaf Restaurant and Al-Rajhi ATM
With it",en-US,"old, clean and reasonably priced
there is a 5g internet network for every apartment
there is a laundry and a supermarket
qasr al-midiaf restaurant and al-rajhi atm
with it",0.0,0.838,0.162,0.4019,positive,0
South,Rijal Alma,hotel,lodging,فندق برج العرب,3.2,"The hotel is rubbish. I lived there for two months and the third month
The service is bad
The bulbs are broken, and whenever I told them to fix them, they said ok
We suffer from situations
The bathrooms, may God bless you, are smuggled
No one used the kitchen, but it smelled like smuggling
I swear even a one-star rating is a lot for them",en-US,"the hotel is rubbish. i lived there for two months and the third month
the service is bad
the bulbs are broken, and whenever i told them to fix them, they said ok
we suffer from situations
the bathrooms, may god bless you, are smuggled
no one used the kitchen, but it smelled like smuggling
i swear even a one-star rating is a lot for them",0.335,0.475,0.19,-0.8074,negative,4
South,Rijal Alma,hotel,lodging,Al Afaq Alraqi Furnished Apartments (Families only),3.1,"The room is very good for 5, but not that clean so well, no toiletries, even it was advertised there are... the mattress is not that soft, it has to be changed, it's old already..
Location is good, near to high city, andaluz, mufaha, near to town centre  as well.",en,"the room is very good for 5, but not that clean so well, no toiletries, even it was advertised there are... the mattress is not that soft, it has to be changed, it's old already..
location is good, near to high city, andaluz, mufaha, near to town centre  as well.",0.0,0.586,0.414,0.8934,positive,2
South,Rijal Alma,hotel,lodging,Al Afaq Alraqi Furnished Apartments (Families only),3.1,Decent place to stay with family. No washroom essentials available. However staff and services are kind.,en,decent place to stay with family. no washroom essentials available. however staff and services are kind.,0.0,0.746,0.254,0.5267,positive,1
South,Rijal Alma,hotel,lodging,Al Afaq Alraqi Furnished Apartments (Families only),3.1,It's nice execpt the sheets weren't clean,en,it's nice execpt the sheets weren't clean,0.28,0.372,0.347,0.1386,positive,2
South,Rijal Alma,hotel,lodging,Al Afaq Alraqi Furnished Apartments (Families only),3.1,Cheap and best hotel with good location and everything available in nearby location.,en,cheap and best hotel with good location and everything available in nearby location.,0.0,0.496,0.504,0.7964,positive,1
South,Rijal Alma,hotel,lodging,Al Afaq Alraqi Furnished Apartments (Families only),3.1,Booked it over the phone but they couldn't allot room on the day of arrival.,en,booked it over the phone but they couldn't allot room on the day of arrival.,0.0,1.0,0.0,0.0,neutral,3
South,Rijal Alma,hotel,lodging,Rihana Al Woroud Hotel,1.5,"Unfortunately, the cleanliness is zero, the cupboards are broken, the furniture is dirty, the floor is dirty, there is no comment on its cleanliness. It was an impossible stay to repeat.",en-US,"unfortunately, the cleanliness is zero, the cupboards are broken, the furniture is dirty, the floor is dirty, there is no comment on its cleanliness. it was an impossible stay to repeat.",0.531,0.469,0.0,-0.8834,negative,4
South,Rijal Alma,hotel,lodging,Saudi Hotel,3.2,"It was a pretty high class hotel for the money. The pool looked really good though I didn't use it. There were some good, cheap places to eat very close to the hotel.
My only complaint was the app I booked through and the hotel website showed the hotel destination entirely in Arabic which I cannot read. Because of that I had difficulty finding the hotel.",en,"it was a pretty high class hotel for the money. the pool looked really good though i didn't use it. there were some good, cheap places to eat very close to the hotel.
my only complaint was the app i booked through and the hotel website showed the hotel destination entirely in arabic which i cannot read. because of that i had difficulty finding the hotel.",0.117,0.651,0.231,0.6929,positive,1
South,Rijal Alma,hotel,lodging,Saudi Hotel,3.2,"Nice rooms, nice people, needs upgrading as premises look old and not maintained since long.
The location is wonderful, all important areas are near by
Very good price
Parking issues are there but one can find after some struggling in surrounding areas.",en,"nice rooms, nice people, needs upgrading as premises look old and not maintained since long.
the location is wonderful, all important areas are near by
very good price
parking issues are there but one can find after some struggling in surrounding areas.",0.076,0.543,0.38,0.8807,positive,3
South,Rijal Alma,hotel,lodging,Saudi Hotel,3.2,Pathetic internet service and room services also so bad,en,pathetic internet service and room services also so bad,0.59,0.41,0.0,-0.802,negative,1
South,Rijal Alma,hotel,lodging,Saudi Hotel,3.2,"Very good location .
Excellent staff & beautiful place to stay.",en,"very good location .
excellent staff & beautiful place to stay.",0.0,0.276,0.724,0.8885,positive,2
South,Rijal Alma,hotel,lodging,Saudi Hotel,3.2,"One of my brothers friend, Mr. Rafiq used to work at this Saudi Hotel. :)",en,"one of my brothers friend, mr. rafiq used to work at this saudi hotel. :)",0.0,0.714,0.286,0.4939,positive,1
South,Rijal Alma,restaurant,restaurant,ديوانية ومهيلة الجود,3.3,"I visited this place in January 2025
The place is very cool
I had breakfast with the family
The food is delicious and the drinks are great
They have chicken Madghout made to order
I recommend visiting it
I thank brother Abdul Rahman who received us and prepared breakfast for us",en-US,"i visited this place in january 2025
the place is very cool
i had breakfast with the family
the food is delicious and the drinks are great
they have chicken madghout made to order
i recommend visiting it
i thank brother abdul rahman who received us and prepared breakfast for us",0.0,0.541,0.459,0.9432,positive,2
South,Rijal Alma,restaurant,restaurant,ديوانية ومهيلة الجود,3.3,"I went for breakfast, according to my experience in the restaurant, it was good, and I was surprised today with breakfast, may God bless him, the bread is very salty, and the lick says it has milk poured over it.",en-US,"i went for breakfast, according to my experience in the restaurant, it was good, and i was surprised today with breakfast, may god bless him, the bread is very salty, and the lick says it has milk poured over it.",0.0,0.591,0.409,0.8271,positive,2
South,Rijal Alma,restaurant,restaurant,ديوانية ومهيلة الجود,3.3,"A good breakfast with an amazing view 👌🏼🤩

The place is beautiful and the seats are clean and tidy, God willing
With a TV screen in every session

Private, closed sessions, families, individuals

May God bless its owner and grant him abundant bounty.
Pictures👇🏼",en-US,"a good breakfast with an amazing view 👌🏼🤩

the place is beautiful and the seats are clean and tidy, god willing
with a tv screen in every session

private, closed sessions, families, individuals

may god bless its owner and grant him abundant bounty.
pictures👇🏼",0.0,0.479,0.521,0.9674,positive,0
South,Rijal Alma,restaurant,restaurant,ديوانية ومهيلة الجود,3.3,"The place is beautiful 🤩 and the food is clean and delicious
It has clean and spacious private rooms
Some of them have a view and some have no view
What is coming to Rijal Almaa does not exceed the place",en-US,"the place is beautiful 🤩 and the food is clean and delicious
it has clean and spacious private rooms
some of them have a view and some have no view
what is coming to rijal almaa does not exceed the place",0.0,0.48,0.52,0.9186,positive,1
South,Rijal Alma,restaurant,restaurant,مطعم ميران البخاري,3.1,"Good location and quality varies from time to time, but it is the only one in the area and needs development",en-US,"good location and quality varies from time to time, but it is the only one in the area and needs development",0.0,0.756,0.244,0.4404,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم ميران البخاري,3.1,You and your luck are sometimes excellent and twice unsatisfactory,en-US,you and your luck are sometimes excellent and twice unsatisfactory,0.0,0.309,0.691,0.7717,positive,2
South,Rijal Alma,restaurant,restaurant,مطعم ميران البخاري,3.1,"Very bad food, cleanliness and worker ethics. May God bless the blessings only",en-US,"very bad food, cleanliness and worker ethics. may god bless the blessings only",0.207,0.296,0.497,0.5994,positive,4
South,Rijal Alma,restaurant,restaurant,مطعم ميران البخاري,3.1,"It's nice, but if you change the staff and remove the Afghan, everything gets spoiled",en-US,"it's nice, but if you change the staff and remove the afghan, everything gets spoiled",0.0,0.714,0.286,0.4215,positive,1
South,Rijal Alma,restaurant,restaurant,مطعم ميران البخاري,3.1,"Very bad food, treatment of workers, and poor cleanliness",en-US,"very bad food, treatment of workers, and poor cleanliness",0.623,0.377,0.0,-0.765,negative,3
South,Rijal Alma,restaurant,restaurant,مطعم حامد البخاري,3.2,"The restaurant is good and deserves support, and the region needs such restaurants with good family gatherings",en-US,"the restaurant is good and deserves support, and the region needs such restaurants with good family gatherings",0.0,0.452,0.548,0.8176,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم حامد البخاري,3.2,"It is very bad, it has cockroaches and it is not clean",en-US,"it is very bad, it has cockroaches and it is not clean",0.486,0.139,0.375,-0.2023,negative,2
South,Rijal Alma,restaurant,restaurant,مطعم حامد البخاري,3.2,"They are excellent to eat, but molokhiya needs modification",en-US,"they are excellent to eat, but molokhiya needs modification",0.0,0.519,0.481,0.5719,positive,0
South,Rijal Alma,restaurant,restaurant,مطعم حامد البخاري,3.2,"The food was less than normal. The order was grill and chicken over charcoal
The salads that come with the order are never eaten in better restaurants in the governorate",en-US,"the food was less than normal. the order was grill and chicken over charcoal
the salads that come with the order are never eaten in better restaurants in the governorate",0.147,0.853,0.0,-0.3412,negative,0
South,Rijal Alma,restaurant,restaurant,مطعم حامد البخاري,3.2,"Very very bad
I swear it's a restaurant worse than bad
I do not recommend eating there, God Almighty",en-US,"very very bad
i swear it's a restaurant worse than bad
i do not recommend eating there, god almighty",0.598,0.159,0.243,-0.7717,negative,4
South,Rijal Alma,restaurant,restaurant,Madhbi Zbab,3.3,Fresh chicken Madhbi enjoy at Al souda,en,fresh chicken madhbi enjoy at al souda,0.0,0.421,0.579,0.6705,positive,2
South,Rijal Alma,restaurant,restaurant,Madhbi Zbab,3.3,they serve chicken and mutton madhbi,en,they serve chicken and mutton madhbi,0.0,1.0,0.0,0.0,neutral,2
South,Rijal Alma,restaurant,restaurant,Madhbi Zbab,3.3,Good,en,good,0.0,0.0,1.0,0.4404,positive,3
South,Rijal Alma,restaurant,restaurant,Madhbi Zbab,3.3,"Full review 👇🏼👇🏼 Full review
Menu 🧾📝 Menu
With pictures 🥩🍲🍝 With pictures

I recommend it 🤩

The food in the restaurant is good. I tried their madjouf chicken, very tasty. The tenderness of the meat was acceptable. I don’t expect to order it again. There are local requests.. (There are no restrooms) The restaurant must develop because it is in a very lively tourist area

(The last restaurant above Al Souda)

The menu and pictures are in the pictures
Thank you to all the restaurant staff 👏🏼

🙏🏼☺️",en-US,"full review 👇🏼👇🏼 full review
menu 🧾📝 menu
with pictures 🥩🍲🍝 with pictures

i recommend it 🤩

the food in the restaurant is good. i tried their madjouf chicken, very tasty. the tenderness of the meat was acceptable. i don’t expect to order it again. there are local requests.. (there are no restrooms) the restaurant must develop because it is in a very lively tourist area

(the last restaurant above al souda)

the menu and pictures are in the pictures
thank you to all the restaurant staff 👏🏼

🙏🏼☺️",0.0,0.71,0.29,0.9313,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم اطايب للوجبات السريعه,3.4,It has been closed now. No more services,en,it has been closed now. no more services,0.0,1.0,0.0,0.0,neutral,1
South,Rijal Alma,restaurant,restaurant,مطعم اطايب للوجبات السريعه,3.4,"I took an Arabic shawarma and a chicken tortilla. God bears witness, the taste of the shawarma is almost rotten, and it does not indicate that it tastes like shawarma at all. The chicken tortilla is one of the worst types and is known in the supermarket. This type is pure chicken with a frozen taste with oil. If you make a tortilla, distinguish the type of chicken with your own mixture or bring an excellent type.",en-US,"i took an arabic shawarma and a chicken tortilla. god bears witness, the taste of the shawarma is almost rotten, and it does not indicate that it tastes like shawarma at all. the chicken tortilla is one of the worst types and is known in the supermarket. this type is pure chicken with a frozen taste with oil. if you make a tortilla, distinguish the type of chicken with your own mixture or bring an excellent type.",0.147,0.682,0.171,0.0498,neutral,2
South,Rijal Alma,restaurant,restaurant,مطعم اطايب للوجبات السريعه,3.4,"I swear to God, it is forbidden for the rest of this restaurant to be open for their work.",en-US,"i swear to god, it is forbidden for the rest of this restaurant to be open for their work.",0.396,0.396,0.208,-0.2263,negative,3
South,Rijal Alma,restaurant,restaurant,مطعم اطايب للوجبات السريعه,3.4,"Mashallah, may the Most Gracious be blessed, now the best bread and shawarma in Al-Hubail is back, Mashallah.
All the workers are Yemenis
Cleanliness and attention to the customer
May God bless them",en-US,"mashallah, may the most gracious be blessed, now the best bread and shawarma in al-hubail is back, mashallah.
all the workers are yemenis
cleanliness and attention to the customer
may god bless them",0.0,0.439,0.561,0.9485,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم اطايب للوجبات السريعه,3.4,"The treatment of the workers is very bad. I swear to God, he gives me a complete face and does not welcome the customer and speaks while he is sitting indifferent",en-US,"the treatment of the workers is very bad. i swear to god, he gives me a complete face and does not welcome the customer and speaks while he is sitting indifferent",0.332,0.408,0.26,-0.1027,negative,3
South,Rijal Alma,restaurant,restaurant,مطعم الجبل رجال المع,2.6,"Beautiful, but he needs to pay more attention to cleaning the bathroom, so it doesn't get a very bad smell",en-US,"beautiful, but he needs to pay more attention to cleaning the bathroom, so it doesn't get a very bad smell",0.092,0.462,0.446,0.7469,positive,1
South,Rijal Alma,restaurant,restaurant,مطعم الجبل رجال المع,2.6,"Not good restaurant. There is no place. Parking, no food. It's not the same as before. The Sudanese at the cashier has bad manners",en-US,"not good restaurant. there is no place. parking, no food. it's not the same as before. the sudanese at the cashier has bad manners",0.261,0.522,0.216,-0.1531,negative,1
South,Rijal Alma,restaurant,restaurant,مطعم الجبل رجال المع,2.6,"The restaurant is popular and has meat madhabi. God willing, I give it a rating for the stew and meat madhabi, 10/10.",en-US,"the restaurant is popular and has meat madhabi. god willing, i give it a rating for the stew and meat madhabi, 10/10.",0.0,0.647,0.353,0.5994,positive,4
South,Rijal Alma,restaurant,restaurant,مطعم البركة,3.1,"Honesty is considered acceptable at the level of his position, despite his condition, but he will be freed from the burden of a trip to Abha, but whoever asks is recommended to tell me what he is offering is true, there is still harshness in it.",en-US,"honesty is considered acceptable at the level of his position, despite his condition, but he will be freed from the burden of a trip to abha, but whoever asks is recommended to tell me what he is offering is true, there is still harshness in it.",0.081,0.468,0.45,0.85,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم البركة,3.1,"The best restaurant serving broasted in the area.
Fresh chicken, nothing dark, and the seasoning with bread crumbs is amazing. The oil is changed constantly. The store is clean, the store manager, Abu Ahmed, and the workers are of the highest morals and good hospitality.",en-US,"the best restaurant serving broasted in the area.
fresh chicken, nothing dark, and the seasoning with bread crumbs is amazing. the oil is changed constantly. the store is clean, the store manager, abu ahmed, and the workers are of the highest morals and good hospitality.",0.0,0.58,0.42,0.9423,positive,2
South,Rijal Alma,restaurant,restaurant,مطعم البركة,3.1,"A bad restaurant. Potatoes are almost raw. You take your dinner, put it down, and dine. Delay in ordering 45 dinars, and he said 20 dinars. Bad cleanliness. Insects. Everywhere we ate, the light bulbs were floating. The Egyptian did not turn on them until we were going out. I earned a few bulbs from the restaurant, and the crust is more expensive than baked goods. It is raw. A bad restaurant that I honestly do not recommend. It is not worth it. It should be rated at less than one star",en-US,"a bad restaurant. potatoes are almost raw. you take your dinner, put it down, and dine. delay in ordering 45 dinars, and he said 20 dinars. bad cleanliness. insects. everywhere we ate, the light bulbs were floating. the egyptian did not turn on them until we were going out. i earned a few bulbs from the restaurant, and the crust is more expensive than baked goods. it is raw. a bad restaurant that i honestly do not recommend. it is not worth it. it should be rated at less than one star",0.232,0.634,0.134,-0.7506,negative,4
South,Rijal Alma,restaurant,restaurant,مطعم البركة,3.1,"I took half a piece of grill from them
Unassuming restaurant
The behavior of the employees is good
Prices are average",en-US,"i took half a piece of grill from them
unassuming restaurant
the behavior of the employees is good
prices are average",0.0,0.775,0.225,0.4404,positive,3
South,Rijal Alma,restaurant,restaurant,مطعم البركة,3.1,"One star for my comment, but it doesn't deserve a zero
The Egyptian has no working morals and his behavior is bad
Not even dogs eat garlic
Run away",en-US,"one star for my comment, but it doesn't deserve a zero
the egyptian has no working morals and his behavior is bad
not even dogs eat garlic
run away",0.179,0.821,0.0,-0.5423,negative,4
South,Rijal Alma,restaurant,restaurant,بروست الريم فود,3.3,"I got Proust from them a while ago and it was a masterpiece
Now the situation has changed. The prostate is very dry and has no taste, unfortunately, and the quality is low. The potatoes are dry and of poor quality, one of the worst types, unfortunately.
The price is 18 riyals
My experience was bad by all standards
They have tortillas, it's okay",en-US,"i got proust from them a while ago and it was a masterpiece
now the situation has changed. the prostate is very dry and has no taste, unfortunately, and the quality is low. the potatoes are dry and of poor quality, one of the worst types, unfortunately.
the price is 18 riyals
my experience was bad by all standards
they have tortillas, it's okay",0.413,0.446,0.141,-0.891,negative,0
South,Rijal Alma,restaurant,restaurant,بروست الريم فود,3.3,"Excellent, but I called him in Shaaban and ordered and he said 10 minutes and he came and I waited half an hour longer and the rest of the order did not come.",en-US,"excellent, but i called him in shaaban and ordered and he said 10 minutes and he came and i waited half an hour longer and the rest of the order did not come.",0.0,0.778,0.222,0.5719,positive,2
South,Rijal Alma,restaurant,restaurant,بروست الريم فود,3.3,"The taste and quality are very excellent, whether broast or shawarma. I am very happy that it was opened",en-US,"the taste and quality are very excellent, whether broast or shawarma. i am very happy that it was opened",0.0,0.448,0.552,0.8126,positive,0
South,Rijal Alma,restaurant,restaurant,بروست الريم فود,3.3,The order is very very very very very very very late,en-US,the order is very very very very very very very late,0.0,1.0,0.0,0.0,neutral,1
South,Rijal Alma,shopping_mall,shopping_mall,Punchar Al khair,2.0,"A specialized place for Saudi and Asiri heritage and Lebanese guest houses, including the daughters of the homeland",en-US,"a specialized place for saudi and asiri heritage and lebanese guest houses, including the daughters of the homeland",0.0,1.0,0.0,0.0,neutral,2
South,Rijal Alma,shopping_mall,shopping_mall,Punchar Al khair,2.0,"It is very bad, even if they allow entry, I will not leave the whole building, and in the end, only one tower is operational.",en-US,"it is very bad, even if they allow entry, i will not leave the whole building, and in the end, only one tower is operational.",0.322,0.548,0.13,-0.4215,negative,3
West,Yanbu,hotel,lodging,ARAC Yanbu Resort,3.4,"Our family had a great time there. We stayed in a suite with a privat beach, we enjoyed the tidiness of the room and the privacy. The view (esp. the sunset) was fantastic and the food was great.",en,"our family had a great time there. we stayed in a suite with a privat beach, we enjoyed the tidiness of the room and the privacy. the view (esp. the sunset) was fantastic and the food was great.",0.0,0.463,0.537,0.9442,positive,1
West,Yanbu,hotel,lodging,ARAC Yanbu Resort,3.4,"Egyptian receptionist was  unwelcoming and unfriendly in approach. interact with guests in a manner that is neither respectful nor hospitable. attitude lacks warmth, making it difficult to maintain respect in return. unpleasant demeanor is off-putting, and show no concern for the hotel’s reputation or guest satisfaction.",en,"egyptian receptionist was  unwelcoming and unfriendly in approach. interact with guests in a manner that is neither respectful nor hospitable. attitude lacks warmth, making it difficult to maintain respect in return. unpleasant demeanor is off-putting, and show no concern for the hotel’s reputation or guest satisfaction.",0.261,0.517,0.222,-0.1481,negative,3
West,Yanbu,hotel,lodging,ARAC Yanbu Resort,3.4,"This resort is nicely situated and well-suited for corporate gatherings, parties, and celebrations.",en,"this resort is nicely situated and well-suited for corporate gatherings, parties, and celebrations.",0.0,0.517,0.483,0.6808,positive,4
West,Yanbu,hotel,lodging,ARAC Yanbu Resort,3.4,If I could give this resort a - rating I would. It is very filthy. The service is not good at all. There are no clean towels. The rooms and living areas are sticky and there’s lots of dust and grime. The smell in the chalets are so badThe wall sockets are so weak you cannot connect anything. Everything is disappointing. It’s full of mosquitoes. They are not friendly at the reception. The mosque carpets are thick with dust.,en,if i could give this resort a - rating i would. it is very filthy. the service is not good at all. there are no clean towels. the rooms and living areas are sticky and there’s lots of dust and grime. the smell in the chalets are so badthe wall sockets are so weak you cannot connect anything. everything is disappointing. it’s full of mosquitoes. they are not friendly at the reception. the mosque carpets are thick with dust.,0.185,0.625,0.19,0.0516,positive,3
West,Yanbu,hotel,lodging,ARAC Yanbu Resort,3.4,"Nice location. Good facilities. Spacious rooms. Amazing sea view from rooms.

A pool with water slides, boating options, water activities on offer; basketball court and padel court available on rent. There are mininstores at the resort, including a small baqala.

Restaurant is decent with limited options in general; vegetarian options are limited to pizza, sandwiches and foul.

Customer service can be better. You have to keep following for your request; no one takes ownership.",en,"nice location. good facilities. spacious rooms. amazing sea view from rooms.

a pool with water slides, boating options, water activities on offer; basketball court and padel court available on rent. there are mininstores at the resort, including a small baqala.

restaurant is decent with limited options in general; vegetarian options are limited to pizza, sandwiches and foul.

customer service can be better. you have to keep following for your request; no one takes ownership.",0.064,0.726,0.209,0.8625,positive,0
West,Yanbu,hotel,lodging,Al Khayal Beach Caravan Resort,3.3,"Praise be to God, I was going to that place, but I saw the bad reviews, the insults to the management, the sounds of songs, and the lack of privacy that made me feel lazy.",en-US,"praise be to god, i was going to that place, but i saw the bad reviews, the insults to the management, the sounds of songs, and the lack of privacy that made me feel lazy.",0.414,0.373,0.213,-0.6597,negative,1
West,Yanbu,hotel,lodging,Al Khayal Beach Caravan Resort,3.3,"The caravans are excellent, but God bless you, the bathroom is small, even if the chair is replaced with a regular drain",en-US,"the caravans are excellent, but god bless you, the bathroom is small, even if the chair is replaced with a regular drain",0.0,0.482,0.518,0.8225,positive,4
West,Yanbu,hotel,lodging,Al Khayal Beach Caravan Resort,3.3,"First time and last time 🎤🎼🎼🥁🎻🔇📢

There is no privacy
Very loud music day and night
Not for sleeping and relaxing
To clean it, the bathroom water spreads around the caravan
Uncomfortable and bad bed
There is no cooperation from management or industrial security
I don't recommend it
I did not sleep day or night, and I will not forgive them in this world and the afterlife
God is sufficient for them, and He is the best disposer of affairs for them",en-US,"first time and last time 🎤🎼🎼🥁🎻🔇📢

there is no privacy
very loud music day and night
not for sleeping and relaxing
to clean it, the bathroom water spreads around the caravan
uncomfortable and bad bed
there is no cooperation from management or industrial security
i don't recommend it
i did not sleep day or night, and i will not forgive them in this world and the afterlife
god is sufficient for them, and he is the best disposer of affairs for them",0.152,0.538,0.31,0.8171,positive,4
West,Yanbu,hotel,lodging,OYO 273 Star Yanbu Hotel Suites,3.1,"The hotel is located at good area! Their surface is poor, the room cleaniness has to improve! After going out from the room first the rooms were not cleaned! The furnitures looked very old it is time for change!",en,"the hotel is located at good area! their surface is poor, the room cleaniness has to improve! after going out from the room first the rooms were not cleaned! the furnitures looked very old it is time for change!",0.124,0.643,0.233,0.4019,positive,1
West,Yanbu,hotel,lodging,OYO 273 Star Yanbu Hotel Suites,3.1,so beautiful rooms and also repecable stop very good everything,en,so beautiful rooms and also repecable stop very good everything,0.169,0.308,0.523,0.6808,positive,2
West,Yanbu,hotel,lodging,OYO 273 Star Yanbu Hotel Suites,3.1,"Rooms are big and comfortable. Include small kitchen space and a sitting room. Bathroom is not good. Because water is stuck inside the bathroom always.  Washing machine provides. No enough spaces to keep our sanitary items.

Lift is look like little older version:)

Enough parking spaces are available in front of the hotel.",en,"rooms are big and comfortable. include small kitchen space and a sitting room. bathroom is not good. because water is stuck inside the bathroom always.  washing machine provides. no enough spaces to keep our sanitary items.

lift is look like little older version:)

enough parking spaces are available in front of the hotel.",0.047,0.749,0.204,0.7717,positive,2
West,Yanbu,hotel,lodging,OYO 273 Star Yanbu Hotel Suites,3.1,"Filty hotel room. Room smells bad, bed is disgusting, our body feels itchy as soon we lie on bed i guess the room hasn’t been cleaned and there are tiny hair on bed. Shower doesn’t work well, there is no functioning heater. In short failed for hospitality business.",en,"filty hotel room. room smells bad, bed is disgusting, our body feels itchy as soon we lie on bed i guess the room hasn’t been cleaned and there are tiny hair on bed. shower doesn’t work well, there is no functioning heater. in short failed for hospitality business.",0.32,0.625,0.055,-0.8807,negative,0
