Region,City,Place Type,Place Category,Place Name,Rating,Review Text,Reviewer Language,Cleaned Review,neg,neu,pos,compound,Sentiment Label,Mismatch
Central,Riyadh,amusement_park,amusement_park,Durat Al Sahel Water Theme Park,3.7,Good relaxing atmosphere with many rides for kids & adults. There is a separate bbq spot too,en,good relaxing atmosphere many rides kids adults separate bbq spot,0.0,0.567,0.433,0.7269,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Durat Al Sahel Water Theme Park,3.7,"On the way to Thummama, Janadhariya area . Newly developed amusement Park. Entrance fee is 20 riyals, if you want to play different games the package is 120 riyals excluding boating. One game cost 6 riyals and boating cost 30 riyals. Good maintained but crowded. One time visit OK. They have Charlotte for rent. Parking available in front of Park. Mosque and other amenities are present. Even in one place they allow barbecue. There are some shops to purchase food items. Still improvement is going on.",en,way thummama janadhariya area newly developed amusement park entrance fee riyals want play different games package riyals excluding boating one game cost riyals boating cost riyals good maintained crowded one time visit ok charlotte rent parking available front park mosque amenities present even one place allow barbecue shops purchase food items still improvement going,0.0,0.744,0.256,0.9217,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Durat Al Sahel Water Theme Park,3.7,"A place for families to have nice time together... It includes many things Inside. U can rent a chalet for one day (600sr includes a free package of games of 120 Sr) or you can enter and set inside as the other parks where u can find many places to set with ur family (entrance fee is 20 Sr /person)...

U will have many things to do inside :
** there is Amusement Park for young kids (6 sr/one or package of 120 Sr)
** a special pool for boating (30 Sr)
** two swimming pools (the small one is 10 Sr /hour and the big is 20 Sr / hour)
** a wide area for a family Barbecue 🤩
** there are bikes and scooters for rent.
** services inside are somehow good but it needs to improve more. ( there are small shops to buy snacks and all the needs of barbecue and swimming)
** Parkings are available.

It's mostly crowded...

In general the place  is good but it needs more attention to be improved and being more comfortable...",en,place families nice time together includes many things inside u rent chalet one day sr includes free package games sr enter set inside parks u find many places set ur family entrance fee sr person u many things inside amusement park young kids srone package sr special pool boating sr two swimming pools small one sr hour big sr hour wide area family barbecue 🤩 bikes scooters rent services inside somehow good needs improve small shops buy snacks needs barbecue swimming parkings available mostly crowded general place good needs attention improved comfortable,0.0,0.75,0.25,0.9761,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Wonder Garden,4.3,"Visiting Wonder Garden in Riyadh last winter was a magical escape. The vibrant lights, whimsical setups, and cool weather made it feel like a fairytale come to life. From the themed gardens to the immersive attractions and cozy food stalls, every moment was picture-perfect. It was the kind of place that brings out your inner child — pure joy and wonder all around.",en,visiting wonder garden riyadh last winter magical escape vibrant lights whimsical setups cool weather made feel like fairytale come life themed gardens immersive attractions cozy food stalls every moment pictureperfect kind place brings inner child — pure joy wonder around,0.0,0.594,0.406,0.9595,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Wonder Garden,4.3,"Even though the flowers were fake but the statues were all nice. However the place is very nice, suitable for all ages, there are games for kids and adults and gardens for elderly to sit and enjoy their time.
The butterfly garden was amazing i highly recommend to visit and know more about butterflies. I wish and hope that no one tries to hold the butterflies by their wings there's a special way to do that.
ENJOY",en,even though flowers fake statues nice however place nice suitable ages games kids adults gardens elderly sit enjoy time butterfly garden amazing highly recommend visit know butterflies wish hope one tries hold butterflies wings theres special way enjoy,0.053,0.483,0.464,0.9712,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Wonder Garden,4.3,"We love our visit to winter Garden it wasn’t crowded at all. The food was delicious and there is a lot of variety of restaurants and coffee shops you can choose from, highly recommend the winter wonderland, hot chocolate and woop for a snack on the go, games were a bit expensive, but so fun there is tons of games and roller coasters you can choose to play. I enjoyed my time there, wish I could’ve stayed longer. Highly recommend everyone to experience this..
🖼collected",en,love visit winter garden ’ crowded food delicious lot variety restaurants coffee shops choose highly recommend winter wonderland hot chocolate woop snack go games bit expensive fun tons games roller coasters choose play enjoyed time wish could ’ stayed longer highly recommend everyone experience 🖼collected,0.0,0.582,0.418,0.9755,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Wonder Garden,4.3,"This is an excellent place to visit! Tickets must be purchased online, either through the website or mobile app, and will appear only in the app. There are multiple entrance booths, and the staff is friendly and helpful. Seniors over 60 and infants under 2 can enter free of charge.

The park covers a vast area—it took us nearly 2.5 hours to walk through it all without taking any rides. Background music plays constantly, which can be a bit distracting. Tickets for individual rides are available at booths throughout the park, as entrance tickets do not include rides. Thrilling options like roller coasters and catapults provide plenty of adrenaline-pumping experiences.

Parking is spacious, though be prepared for a bit of a walk to the entrance.",en,excellent place visit tickets must purchased online either website mobile app appear app multiple entrance booths staff friendly helpful seniors infants enter free charge park covers vast area—it took us nearly hours walk without taking rides background music plays constantly bit distracting tickets individual rides available booths throughout park entrance tickets include rides thrilling options like roller coasters catapults provide plenty adrenalinepumping experiences parking spacious though prepared bit walk entrance,0.026,0.712,0.263,0.9601,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Wonder Garden,4.3,"Its great park, too many games from those for toddlers to grown ups, waiting is so long especially for grown ups dangerous games, a lot of magnificent decorations and playing with lights. Music is everywhere, so if you got anxious with noise a noise cancellation headphones would be nice choice. Paid parking. You can buy entrance tickets, and one playing card inside if your kids don’t like too much rides, but if they like it’s better to buy the one with games.",en,great park many games toddlers grown ups waiting long especially grown ups dangerous games lot magnificent decorations playing lights music everywhere got anxious noise noise cancellation headphones would nice choice paid parking buy entrance tickets one playing card inside kids ’ like much rides like ’ better buy one games,0.082,0.579,0.34,0.9426,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Fun Land,4.3,"The worst place ever,most of the games aren't working example the sign says that the game duration is 1hr and the actual durationis maximum 15 minutes and after you pay the game restart and you have to pay agin,and the employees are treating the customers in a very bad way , the worst I've ever met before.",en,worst place evermost games arent working example sign says game duration hr actual durationis maximum minutes pay game restart pay aginand employees treating customers bad way worst ive ever met,0.367,0.633,0.0,-0.926,negative,Mismatch
Central,Riyadh,amusement_park,amusement_park,Fun Land,4.3,"A very nice place for kids , my kids enjoyed a lot",en,nice place kids kids enjoyed lot,0.0,0.396,0.604,0.7269,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Fun Land,4.3,"The fun land is Very good for kids. Rawan is good in assisting kids in play area. Very helpfulness ,😀💯",en,fun land good kids rawan good assisting kids play area helpfulness 😀💯,0.0,0.327,0.673,0.9246,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Fun Land,4.3,Worst place to visit if you want to waste your money non of the games are working only the balance getting deducted.,en,worst place visit want waste money non games working balance getting deducted,0.401,0.523,0.076,-0.765,negative,Mismatch
Central,Riyadh,amusement_park,amusement_park,Fun Land,4.3,"I went with my kids today and they were so happy ♥️
Tip: get your cards from the website it’s cheaper.",en,went kids today happy ♥️ tip get cards website ’ cheaper,0.0,0.709,0.291,0.5719,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Hop land,4.2,"A fun and enjoyable place for children. The most important thing is that it is clean, organized and safe.
I’d recommend it 👍",en,fun enjoyable place children important thing clean organized safe ’ recommend 👍,0.0,0.199,0.801,0.9337,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Hop land,4.2,"Very professional and accommodating
Celebrated my kid birthday there and  they were more than amazing in everything
Highly recommended.

Thank you Mr. Hosam and Mr. Anwar ♥️",en,professional accommodating celebrated kid birthday amazing everything highly recommended thank mr hosam mr anwar ♥️,0.0,0.471,0.529,0.9076,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Hop land,4.2,"Very bad experience, we attended a birthday party and and it was very boring no songs no service after 2 hours they kicked us out kids couldn’t play with all games , it was horrible",en,bad experience attended birthday party boring songs service hours kicked us kids ’ play games horrible,0.381,0.41,0.209,-0.6369,negative,Mismatch
Central,Riyadh,amusement_park,amusement_park,Hop land,4.2,"I took my 1 year and 8 months old baby boy to this place, actually I didn’t like it at all I won’t recommend it to anyone and im not going there again, the reason why I hated it it was a chaos so many kids were there not organized 9 and 10 years old where playing roughly at the babies area one of the boys hit my kid by mistake coz he was playing in a very wrong way no one e was there to monitor the area. The balls inside the slide area were so hard like a rock and it’s not supposed to be like that, The sand area was nice honestly.",en,took year months old baby boy place actually ’ like ’ recommend anyone im going reason hated chaos many kids organized years old playing roughly babies area one boys hit kid mistake coz playing wrong way one e monitor area balls inside slide area hard like rock ’ supposed like sand area nice honestly,0.208,0.52,0.272,0.3818,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Hop land,4.2,Amazing place! Very big area and very safe. The staff are so friendly and helpful.,en,amazing place big area safe staff friendly helpful,0.0,0.24,0.76,0.9136,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Takenda Ishbiliyah تاكندا اشبيليا,4.7,The place have an excellent football court.The 360 vr is marvellous.The arcade section have a wide variety of collection.The price is affordable..,en,place excellent football courtthe vr marvellousthe arcade section wide variety collectionthe price affordable,0.0,0.764,0.236,0.5719,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Takenda Ishbiliyah تاكندا اشبيليا,4.7,New types of arcade games..and more games,en,new types arcade gamesand games,0.0,1.0,0.0,0.0,neutral,Aligned
Central,Riyadh,amusement_park,amusement_park,Takenda Ishbiliyah تاكندا اشبيليا,4.7,Nice to be here it's amazing,en,nice amazing,0.0,0.0,1.0,0.765,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Takenda Ishbiliyah تاكندا اشبيليا,4.7,Good place,en,good place,0.0,0.256,0.744,0.4404,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Takenda Ishbiliyah تاكندا اشبيليا,4.7,"A quiet and clean place with games for all ages
Its packages start from 75 riyals - 150 riyals...
A good option to spend time in and is an excellent alternative during busy times in Riyadh
Faisal is a smiling, friendly and helpful employee",en-US,quiet clean place games ages packages start riyals riyals good option spend time excellent alternative busy times riyadh faisal smiling friendly helpful employee,0.0,0.482,0.518,0.9538,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,TAKENDA Boulevard Riyadh City,4.0,"Takenda is a fantastic gaming spot with a wide variety of games and video games. The atmosphere is great, making it a perfect place for gamers to enjoy.",en,takenda fantastic gaming spot wide variety games video games atmosphere great making perfect place gamers enjoy,0.0,0.451,0.549,0.9393,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,TAKENDA Boulevard Riyadh City,4.0,GREAT GAMING PLACE!,en,great gaming place,0.0,0.328,0.672,0.6249,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,TAKENDA Boulevard Riyadh City,4.0,"In behalf of the KSAU-HS Staff Recreation we would like to express our gratefulness for accommodating our School Break Campers to enjoy the amazing games in TAKENDA..The children had  fun as well as the teachers.We would like to commend the generosity, unwavering support and assistance  of the Manager Mr. (Mahmoud Murad)  for arranging our  visit, we thank as well all the staff who assisted us during our stay. We denifitely going to include  TAKENDA in our bucket list of leisure trips for all our activities..TAKENDA is definitely worth the fun.",en,behalf ksauhs staff recreation would like express gratefulness accommodating school break campers enjoy amazing games takendathe children fun well teacherswe would like commend generosity unwavering support assistance manager mr mahmoud murad arranging visit thank well staff assisted us stay denifitely going include takenda bucket list leisure trips activitiestakenda definitely worth fun,0.0,0.462,0.538,0.9899,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,TAKENDA Boulevard Riyadh City,4.0,"Takenda is one of the most beautiful arcades on the region. Would totttalyyy recommend it.

And the park Manager Mourad is the best host ever.",en,takenda one beautiful arcades region would totttalyyy recommend park manager mourad best host ever,0.0,0.509,0.491,0.891,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,TAKENDA Boulevard Riyadh City,4.0,"Guys you must try the VR its unbelievable
I had so much fun",en,guys must try vr unbelievable much fun,0.0,0.495,0.505,0.6249,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Al Hokair Time,3.9,"We had an amazing experience celebrating our kids’ birthday at Sky Zone! The staff was extraordinary, helpful and friendly. The place was spotless and clean. Everything was perfect ! And the lady responsible for the birthdays, Ms Yussra was exceptional in her time and help organising the birthday. Highly recommended !",en,amazing experience celebrating kids ’ birthday sky zone staff extraordinary helpful friendly place spotless clean everything perfect lady responsible birthdays ms yussra exceptional time help organising birthday highly recommended,0.0,0.413,0.587,0.9776,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Al Hokair Time,3.9,Perfect place for family fun. They have rides for every age. Adults can enjoy games too. Baqala snaks and food prayer area and washrooms all available under one roof!,en,perfect place family fun rides every age adults enjoy games baqala snaks food prayer area washrooms available one roof,0.0,0.611,0.389,0.8807,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Al Hokair Time,3.9,"It's a good place for kids amusement.
The staff is very polite and supportive.

Ticket prices are reasonable compared to other locations.",en,good place kids amusement staff polite supportive ticket prices reasonable compared locations,0.0,0.542,0.458,0.765,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Al Hokair Time,3.9,"Nice centre for families , games , restaurants , caffes , these are some pics of the best restaurant there, romaway { basta chicken}",en,nice centre families games restaurants caffes pics best restaurant romaway basta chicken,0.0,0.588,0.412,0.7906,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Al Hokair Time,3.9,One of the best places for your children of all ages. Pricey but worth it. Clean place baby prof and many selections to chose from.,en,one best places children ages pricey worth clean place baby prof many selections chose,0.0,0.556,0.444,0.8316,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Snow City,3.9,"A Winter Wonderland in the Desert: Snow City, Al Othaim Mall

If you’re looking for a fun and unique family adventure in Riyadh, Snow City at Al Othaim Mall is a must-visit. As a family living in the desert, we couldn’t resist the idea of stepping into a winter wonderland for a couple of hours—and it did not disappoint!

A Personal, Exclusive Experience…
We visited Snow City during a quiet time and had the entire park to ourselves, which made the experience feel intimate and extra special. Spending two hours surrounded by snow and engaging in a variety of activities turned out to be the perfect amount of time. At 169 SAR per person, I initially thought it was a little pricey for a family of four, but as we explored ride after ride, it became clear that the experience was worth every riyal.

Thrills for Everyone…
Snow City has a great mix of activities for kids and adults alike. The rides and slides are not just for small children; they’re designed to be exciting and memorable for all ages. From tobogganing to riding rubber rings and even navigating a luge, every slide offered something new. My daughters especially loved the snow plough bumper cars and the snowmobiles—watching them zoom around with big smiles on their faces was a highlight for me.

Another standout activity was the climbing wall. Unlike a traditional rock wall, this one had handle-style grips, making it accessible to everyone. Reaching the top and rappelling down with the auto-belay was thrilling, and we all had multiple turns. It’s a little more physical than you might expect—climbing, crawling, and sliding keep you active—but that only added to the fun.

Impeccable Facilities…
The attention to cleanliness and organization was impressive. Snow suits, boots, gloves, and helmets were provided and looked brand new. Even the socks they gave us were fresh out of the package! The changing rooms were spotless, and the equipment inside the park was clearly well-maintained. The snow itself was clean and fluffy—perfect for snowball fights and making snow angels.

Fantastic Staff and Service…
The staff truly made our experience unforgettable. Because the park was empty, they gave us their full attention, ensuring we felt welcome, safe, and well looked after. They carefully explained the rules for each activity, especially the climbing wall, and their cheerful demeanor made the experience even more enjoyable. The kids felt especially special thanks to their kindness and encouragement.

A Unique Desert Escape…
Snow City offers a unique escape from the desert heat. Playing in the snow, exploring the igloo maze, and having a snowball fight felt surreal—and so much fun. By the end of the two hours, we were all tired, exhilarated, and a little chilly, but we left with warm hearts and great memories.

Tips for Visiting…
We recommend visiting during quieter times to fully enjoy the park without crowds. We’ve been during both the Christmas holidays and Ramadan, and both visits were equally peaceful. Look out for special offers during the year to save on ticket prices.

While 169 SAR per person might seem steep at first, the exclusive feel, pristine facilities, and variety of activities made it worthwhile. For us, two hours was just the right amount of time before toes started freezing!

Final Thoughts…
Snow City is perfect for families with kids around 8-11 years old, but adults will have plenty of fun too. It’s an active, exhilarating experience that offers something rare and special in Riyadh—a chance to play in the snow in the middle of the desert.

We walked away with a shared family memory that we’ll cherish for years. For anyone looking for a fun, active, and memorable day out, Snow City is a winter wonderland worth exploring.",en,winter wonderland desert snow city al othaim mall ’ looking fun unique family adventure riyadh snow city al othaim mall mustvisit family living desert ’ resist idea stepping winter wonderland couple hours—and disappoint personal exclusive experience… visited snow city quiet time entire park made experience feel intimate extra special spending two hours surrounded snow engaging variety activities turned perfect amount time sar per person initially thought little pricey family four explored ride ride became clear experience worth every riyal thrills everyone… snow city great mix activities kids adults alike rides slides small children ’ designed exciting memorable ages tobogganing riding rubber rings even navigating luge every slide offered something new daughters especially loved snow plough bumper cars snowmobiles—watching zoom around big smiles faces highlight another standout activity climbing wall unlike traditional rock wall one handlestyle grips making accessible everyone reaching top rappelling autobelay thrilling multiple turns ’ little physical might expect—climbing crawling sliding keep active—but added fun impeccable facilities… attention cleanliness organization impressive snow suits boots gloves helmets provided looked brand new even socks gave us fresh package changing rooms spotless equipment inside park clearly wellmaintained snow clean fluffy—perfect snowball fights making snow angels fantastic staff service… staff truly made experience unforgettable park empty gave us full attention ensuring felt welcome safe well looked carefully explained rules activity especially climbing wall cheerful demeanor made experience even enjoyable kids felt especially special thanks kindness encouragement unique desert escape… snow city offers unique escape desert heat playing snow exploring igloo maze snowball fight felt surreal—and much fun end two hours tired exhilarated little chilly left warm hearts great memories tips visiting… recommend visiting quieter times fully enjoy park without crowds ’ christmas holidays ramadan visits equally peaceful look special offers year save ticket prices sar per person might seem steep first exclusive feel pristine facilities variety activities made worthwhile us two hours right amount time toes started freezing final thoughts… snow city perfect families kids around years old adults plenty fun ’ active exhilarating experience offers something rare special riyadh—a chance play snow middle desert walked away shared family memory ’ cherish years anyone looking fun active memorable day snow city winter wonderland worth exploring,0.035,0.614,0.352,0.9992,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Snow City,3.9,"Everything about this place is bad, the locker rooms smell so bad it’s unimaginable. There is men in the women’s locker rooms and nothing was done. The staff was very rude and didn’t help in any way. The gloves don’t do anything, they’re literally useless. You will freeze because the clothes are so thin and low quality, most of them are ripped and don’t have any pockets. Never come here it’s a waste of your time and money.",en,everything place bad locker rooms smell bad ’ unimaginable men women ’ locker rooms nothing done staff rude ’ help way gloves ’ anything ’ literally useless freeze clothes thin low quality ripped ’ pockets never come ’ waste time money,0.255,0.558,0.187,-0.6355,negative,Aligned
Central,Riyadh,amusement_park,amusement_park,Snow City,3.9,"What a fantastic venue! The ambience is wonderful, the service is exceptional, and every detail is thoughtfully executed. I can't wait to return",en,fantastic venue ambience wonderful service exceptional every detail thoughtfully executed cant wait return,0.0,0.5,0.5,0.875,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Snow City,3.9,"We reached their at 2 pm on sunday and there was no queue, we purchased card and went inside to take clothes, helmet, gloves etc then entered the main snow area by swapping card. There was only single family inside at that time.

My daughter two and half years old had loose shoes, so she was not able to walk properly. She was also feeling cold even after wearing the dress given by them. So, after a while my wife and daughter went outside and I and my elder daughter were inside.

There were multiple activities to do inside, like sliding down in a tube, dodging car, snow house to play hide n seek, a large slide which needs a board to sleep on and slide into the snow and more.

The snow looks like the ice used with salt that doesn't melt easily, so whenever we tried to make snow man, we couldn't as snow was not combing together. The weather was too cold inside however the outside temperature was around 44 degree.

The Othaim mall has multiple activities for children, two complete floors contain rides and activities for kids.",en,reached pm sunday queue purchased card went inside take clothes helmet gloves etc entered main snow area swapping card single family inside time daughter two half years old loose shoes able walk properly also feeling cold even wearing dress given wife daughter went outside elder daughter inside multiple activities inside like sliding tube dodging car snow house play hide n seek large slide needs board sleep slide snow snow looks like ice used salt doesnt melt easily whenever tried make snow man couldnt snow combing together weather cold inside however outside temperature around degree othaim mall multiple activities children two complete floors contain rides activities kids,0.065,0.844,0.091,0.4337,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Snow City,3.9,I don’t usually like to put bad reviews but I really hope that the operator of this place can renovate it so it worth the visit. I can say that the team were very helpful and supportive but unfortunately we couldn’t enjoy it as many areas are closed . Need attention and to decrease the ticket price so more people can visit and enjoy the experience. All the best!,en,’ usually like put bad reviews really hope operator place renovate worth visit say team helpful supportive unfortunately ’ enjoy many areas closed need attention decrease ticket price people visit enjoy experience best,0.118,0.419,0.463,0.9459,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Safforiland,3.7,"A very attractive place for kids to spend their time ... My little princess (Joury) was really happy inside - this is why I give a 5 stars - 🌟😍...
Many kinds of games can be played (which is suitable for kids and adults)... Electrical games. Video games and virtual games... Trampoline... Climbing ... And many other games...

some games need a physical effort of the kids which is good... The others are interesting...

You will buy a card(for one time) which let's u to play inside and u can recharge it when u need.

My note is that Some games needs a maintenance but it's not a big deal...",en,attractive place kids spend time little princess joury really happy inside give stars 🌟😍 many kinds games played suitable kids adults electrical games video games virtual games trampoline climbing many games games need physical effort kids good others interesting buy cardfor one time lets u play inside u recharge u need note games needs maintenance big deal,0.0,0.735,0.265,0.9459,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Safforiland,3.7,Great place for kids,en,great place kids,0.0,0.328,0.672,0.6249,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Safforiland,3.7,"Prices are bot real as their offers.
Not that much. But it's can be a place for kids and family to spend some time.",en,prices bot real offers much place kids family spend time,0.0,1.0,0.0,0.0,neutral,Aligned
Central,Riyadh,amusement_park,amusement_park,Safforiland,3.7,"Electricity cut off while playing rides. No one from the staff being responsive, no one answering questions.
Swiped my card at multiple rides but none worked due to electricity cut off. When asked about it, no one has any clue.
Worst experience!!",en,electricity cut playing rides one staff responsive one answering questions swiped card multiple rides none worked due electricity cut asked one clue worst experience,0.263,0.601,0.136,-0.6124,negative,Aligned
Central,Riyadh,amusement_park,amusement_park,Safforiland,3.7,Recently they are forcing people to recharge packages starts at 199SR and refuse to recharge less amount like 50 or 100 SR,en,recently forcing people recharge packages starts sr refuse recharge less amount like sr,0.143,0.713,0.144,0.0056,neutral,Aligned
Central,Riyadh,amusement_park,park,Hello Park,4.4,I like the idea but the execution and value for money is not great. Would be perfect if the price was half then it would make sense,en,like idea execution value money great would perfect price half would make sense,0.0,0.415,0.585,0.9136,positive,Aligned
Central,Riyadh,amusement_park,park,Hello Park,4.4,"One of the few play spaces in Riyadh that open early morning to which deserves a 5 star on its own!

Love the interactive play that mixes creativity and physicality within the scheme. It has a big ball pit and projections on every wall and even the slides.

I’d recommend asking the staff for help on how to use the facilities if you’re new to merging of digital and physical play.

And just to set expectations: space is a little small but for an active child it’s entertaining!",en,one play spaces riyadh open early morning deserves star love interactive play mixes creativity physicality within scheme big ball pit projections every wall even slides ’ recommend asking staff help use facilities ’ new merging digital physical play set expectations space little small active child ’ entertaining,0.0,0.588,0.412,0.9703,positive,Aligned
Central,Riyadh,amusement_park,park,Hello Park,4.4,"Really bad value, overpriced for such a small empty play area that tempts you in with projectors and lights. 2 out of 6 games weren’t working when we visited- complained to the staff this should be informed before I paid nearly 300sr for 1 hour play and told nothing but to WhatsApp a number. Kids were bored and wanted to leave after 15mins. Price should be much lower than 72sr per person",en,really bad value overpriced small empty play area tempts projectors lights games ’ working visited complained staff informed paid nearly sr hour play told nothing whatsapp number kids bored wanted leave mins price much lower sr per person,0.303,0.546,0.151,-0.6743,negative,Mismatch
Central,Riyadh,amusement_park,park,Hello Park,4.4,"Good for those parents who want their children to enjoy pure indoor entertainment.
It’s have pretty good amount of games for children like bike riding simulator, mini train and many other things which I don’t know by name personally.",en,good parents want children enjoy pure indoor entertainment ’ pretty good amount games children like bike riding simulator mini train many things ’ know name personally,0.0,0.475,0.525,0.9501,positive,Aligned
Central,Riyadh,amusement_park,park,Hello Park,4.4,Not worth the price at all. All they have that my 2 year old can play with was the ball pit. She was terrified of the dark area. The idea of having projections everywhere is nice but not to the point where it’s total darkness. But perhaps that’s their theme. They have a nursery that’s not maintained well and there’s blankets everywhere. The drawing stations didn’t have any papers or colors. Not coming here again.,en,worth price year old play ball pit terrified dark area idea projections everywhere nice point ’ total darkness perhaps ’ theme nursery ’ maintained well ’ blankets everywhere drawing stations ’ papers colors coming,0.157,0.602,0.241,0.296,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Billy Beez City,2.9,"My daughter was hit by a 5-year-old kid, and he cut her hair. The kid was without his parents, although the policy there is that the minimum age is 5 years, and the kid has to be with his parents. The crew there was not supportive and didn’t provide any solutions.",en,daughter hit yearold kid cut hair kid without parents although policy minimum age years kid parents crew supportive ’ provide solutions,0.091,0.739,0.17,0.2023,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Billy Beez City,2.9,"In comparison to other theme parks and mazes in malls this is moderately maintained and its cleanliness level is better than others. The staff in the maze and reception are nice but need training in customer service. In addition, they're not involved whatsoever in the safety of children or assure rules are abided. The closed swings are more than other slides. I personally fear them and my kids too. The place has a variety of activity spaces which makes it a very good in-door space during bad weather. There's basketball and football mini fields but no balls. I'm not sure why they have a TV turned on cartoons etc. it makes it challenging for mums who take this their kids out of the house to move and play. The bathroom is fairly clean and there is an area for toddlers play. There's a clinic as well. Their opening hours is convenient and prices are fair as well in comparison to other places.",en,comparison theme parks mazes malls moderately maintained cleanliness level better others staff maze reception nice need training customer service addition theyre involved whatsoever safety children assure rules abided closed swings slides personally fear kids place variety activity spaces makes good indoor space bad weather theres basketball football mini fields balls im sure tv turned cartoons etc makes challenging mums take kids house move play bathroom fairly clean area toddlers play theres clinic well opening hours convenient prices fair well comparison places,0.064,0.632,0.304,0.9638,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Billy Beez City,2.9,The place is so much fun but they can atleast put a bouncing castle,en,place much fun atleast put bouncing castle,0.0,0.645,0.355,0.5106,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Billy Beez City,2.9,"It might be just Saudi, but the price 80 is ridiculously expensive especially when you know your kids will probably just spend two hours playing. Places like these go 25-35 riyals in America or Canada. DO NOT waste your money, at all. It’s extortion prices.",en,might saudi price ridiculously expensive especially know kids probably spend two hours playing places like go riyals america canada waste money ’ extortion prices,0.182,0.667,0.151,-0.2263,negative,Aligned
Central,Riyadh,amusement_park,amusement_park,Billy Beez City,2.9,Over price and why companion charged for admission fees? Higher price 80 riyal for kids and over 20 riyal for adults for just watching his kids!!!! And employees nothing to do only playing on thier cellphones. I went more than one branch same issues,en,price companion charged admission fees higher price riyal kids riyal adults watching kids employees nothing playing thier cellphones went one branch issues,0.145,0.855,0.0,-0.3382,negative,Aligned
Central,Riyadh,amusement_park,amusement_park,Magic Planet,3.9,"It is located in the same building as Vox cinemas.
Nice amusement centre for children, they have variety of games and some rides, they also have small rides for the little ones.
The games are clean.
You can entertain your kids while waiting for the cinema or while drinking a coffee.",en,located building vox cinemas nice amusement centre children variety games rides also small rides little ones games clean entertain kids waiting cinema drinking coffee,0.0,0.666,0.334,0.8417,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Magic Planet,3.9,Its inside the vox cinema relatively small but they have soft play area.,en,inside vox cinema relatively small soft play area,0.0,0.745,0.255,0.34,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Magic Planet,3.9,Best time is always had. Everyone in this he family plays.,en,best time always everyone family plays,0.0,0.392,0.608,0.7351,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Magic Planet,3.9,"Good for small kids till the age of 7 or 8
I’ve been taking my kids there for a couple of years now.. the only negative thing is that you have to go call operators to start the rides and it can be a hassle sometimes.. especially if you’re there early",en,good small kids till age ’ taking kids couple years negative thing go call operators start rides hassle sometimes especially ’ early,0.15,0.732,0.118,-0.2023,negative,Aligned
Central,Riyadh,amusement_park,amusement_park,Magic Planet,3.9,"My kids loved it.. it’s nice and clean
I just thought it was very small and expensive. Most games are above 12 riyals",en,kids loved ’ nice clean thought small expensive games riyals,0.0,0.39,0.61,0.8555,positive,Aligned
Central,Riyadh,amusement_park,amusement_park,Saffori Land,4.0,Very nice amusement park.. surprised to see many indoor games and rides.. kids will enjoy for sure.. check the offers at counter before buying credits.. food court also available on the same level.. play eat enjoy 😊,en,nice amusement park surprised see many indoor games rides kids enjoy sure check offers counter buying credits food court also available level play eat enjoy 😊,0.0,0.45,0.55,0.9571,positive,Aligned
